Changeling,2008,Crime|Drama|Mystery,211563,7.8
Slumdog Millionaire,2008,Crime|Drama|Romance,697092,8.0
Quantum of Solace,2008,Action|Adventure|Thriller,356741,6.6
Role Models,2008,Comedy,203170,6.9
Tokyo!,2008,Drama,7984,7.1
JCVD,2008,Action|Drama|Thriller,34799,7.2
Krabat,2008,Drama|Fantasy,5578,6.2
Farscape: The Peacekeeper Wars,2004,Action|Adventure|Sci-Fi,13146,8.2
Saw V,2008,Crime|Horror|Thriller,98150,5.8
Sex Drive,2008,Comedy,76427,6.5
Beverly Hills Chihuahua,2008,Adventure|Children|Comedy,18917,3.7
Australia,2008,Adventure|Drama|War|Western,108464,6.6
Bolt,2008,Action|Adventure|Animation|Children|Comedy,160434,6.9
Transporter 3,2008,Action|Adventure|Crime|Thriller,137799,6.1
Four Christmases,2008,Comedy,53208,5.6
Fireproof,2008,Drama|Romance,18427,6.6
Igor,2008,Animation|Comedy,20624,6.0
Hunger,2008,Drama,56874,7.6
Punisher: War Zone,2008,Action|Crime|Drama|Thriller,53355,6.0
Che: Part One,2008,Drama|War,40419,7.2
Che: Part Two,2008,Drama|War,29183,6.9
Gran Torino,2008,Crime|Drama,617362,8.2
Frost/Nixon,2008,Drama,92853,7.7
Seven Pounds,2008,Drama,252535,7.7
Yes Man,2008,Comedy,291926,6.8
Valkyrie,2008,Drama|Thriller|War,199643,7.1
War of the Worlds,2005,Action|Sci-Fi,361418,6.5
Ben X,2007,Drama,17131,7.4
Bedtime Stories,2008,Adventure|Children|Comedy,77344,6.1
Choke,2008,Comedy|Drama,29570,6.5
Revolutionary Road,2008,Drama|Romance,164174,7.3
Blackadder Back & Forth,1999,Comedy,11766,7.7
Dear Zachary: A Letter to a Son About His Father,2008,Documentary,25811,8.6
Wild Child,2008,Drama|Romance,40936,6.1
Marley & Me,2008,Comedy|Drama,127015,7.1
Bride Wars,2009,Comedy|Romance,87239,5.5
Battle in Seattle,2007,Action|Drama,13340,6.7
Underworld: Rise of the Lycans,2009,Action|Fantasy|Horror|Thriller,133868,6.6
Inkheart,2008,Adventure|Fantasy,65047,6.1
Paul Blart: Mall Cop,2009,Action|Comedy|Crime,90028,5.2
Notorious,2009,Drama|Musical,35329,6.7
Outlander,2008,Action|Adventure|Sci-Fi,66588,6.3
Eden Lake,2008,Horror|Thriller,64341,6.8
Coraline,2009,Animation|Fantasy|Thriller,164057,7.7
Push,2009,Sci-Fi|Thriller,95978,6.1
He's Just Not That Into You,2009,Comedy|Drama|Romance,141177,6.4
My Name Is Bruce,2007,Comedy|Horror,22187,6.3
Funny People,2009,Comedy|Drama,104820,6.3
Berlin Calling,2008,Comedy|Drama,11200,7.3
Nuremberg,2000,Drama|War,4839,7.4
Away We Go,2009,Comedy|Drama|Romance,47856,7.1
Friday the 13th,2009,Horror,82090,5.6
Rock-A-Doodle,1991,Adventure|Animation|Children|Musical,6813,6.0
Dr. Horrible's Sing-Along Blog,2008,Comedy|Drama|Musical|Sci-Fi,37618,8.6
I Love You, Man,2009,Comedy,176457,7.0
Dance of the Dead,2008,Adventure|Comedy|Horror,10563,5.8
Duplicity,2009,Crime|Romance|Thriller,43403,6.2
Knowing,2009,Action|Drama|Mystery|Sci-Fi|Thriller,198560,6.2
Sunshine Cleaning,2008,Comedy|Drama,63947,6.9
Echelon Conspiracy,2009,Action|Mystery|Thriller,17641,5.8
Monsters vs. Aliens,2009,Animation|Sci-Fi|IMAX,125293,6.5
Big Stan,2007,Comedy,36691,6.2
Strictly Sexual,2008,Comedy|Drama|Romance,4732,6.4
Observe and Report,2009,Action|Comedy,54722,5.8
Adventureland,2009,Comedy|Drama,139933,6.8
Confessions of a Shopaholic,2009,Comedy|Romance,67162,5.9
The Butterfly Effect 3: Revelations,2009,Drama|Fantasy|Sci-Fi|Thriller,16592,5.6
In the Loop,2009,Comedy,47572,7.5
17 Again,2009,Comedy|Drama,156663,6.4
Inglourious Basterds,2009,Action|Drama|War,1004190,8.3
State of Play,2009,Crime|Drama|Thriller,119675,7.1
Crank: High Voltage,2009,Action|Comedy|Crime,122969,6.2
Moon,2009,Drama|Mystery|Sci-Fi|Thriller,286855,7.9
X-Men Origins: Wolverine,2009,Action|Sci-Fi|Thriller,402237,6.7
Star Trek,2009,Action|Adventure|Sci-Fi|IMAX,536248,8.0
Earth,2007,Documentary,13297,8.0
Stanley Kubrick: A Life in Pictures,2001,Documentary,8950,8.0
Crossing Over,2009,Drama,20695,6.8
Angels & Demons,2009,Crime|Drama|Mystery|Thriller,235481,6.7
Scorpio,1973,Action|Drama|Thriller,3069,6.5
Balls Out: Gary the Tennis Coach,2009,Comedy,8892,5.5
Powder Blue,2009,Drama,12943,6.3
Fanboys,2009,Adventure|Comedy|Drama,52152,6.6
Terminator Salvation,2009,Action|Adventure|Sci-Fi|Thriller,304237,6.6
Night at the Museum: Battle of the Smithsonian,2009,Action|Comedy|IMAX,145596,5.9
Were the World Mine,2008,Adventure|Fantasy|Musical|Romance,4668,7.0
Drag Me to Hell,2009,Comedy|Horror,168087,6.6
Up,2009,Adventure|Animation|Children|Drama,754724,8.3
In the Electric Mist,2009,Drama|Mystery,14439,6.1
Killshot,2008,Action|Crime|Drama|Thriller,19189,6.0
Antichrist,2009,Drama|Fantasy,97620,6.6
Boy Eats Girl,2005,Comedy|Horror,3521,5.1
Ernest Rides Again,1993,Children|Comedy,1680,5.1
Special,2006,Drama|Fantasy,5007,6.9
Land of the Lost,2009,Action|Adventure|Comedy|Sci-Fi,55270,5.4
Imagine That,2009,Comedy|Drama|Fantasy,11384,5.6
Year One,2009,Adventure|Comedy,80852,4.9
Breakfast with Scot,2007,Drama|Romance,2659,6.8
Transformers: Revenge of the Fallen,2009,Action|Adventure|Sci-Fi|IMAX,346287,6.0
Whatever Works,2009,Comedy|Romance,63720,7.2
Ghosts of Girlfriends Past,2009,Comedy|Fantasy|Romance,72653,5.8
Public Enemies,2009,Crime|Drama|Thriller,246492,7.0
Ice Age: Dawn of the Dinosaurs,2009,Action|Adventure|Animation|Children|Comedy|Romance,184847,7.0
My Sister's Keeper,2009,Drama,80671,7.4
Hood of Horror,2006,Comedy|Drama|Horror,2563,4.0
(500) Days of Summer,2009,Comedy|Drama|Romance,412368,7.7
Harry Potter and the Half-Blood Prince,2009,Adventure|Fantasy|Mystery|Romance|IMAX,368314,7.5
Roots,1977,Drama|War,13326,8.4
Eichmann,2007,Drama|War,2672,5.9
Open Water 2: Adrift,2006,Drama|Thriller,14864,5.1
Humpday,2009,Comedy,4962,6.1
Polytechnique,2009,Crime|Drama,8292,7.3
Orphan,2009,Drama|Horror|Mystery|Thriller,160192,7.0
District 9,2009,Mystery|Sci-Fi|Thriller,571695,8.0
Julie & Julia,2009,Comedy|Drama|Romance,87286,7.0
Obsessed,2009,Crime|Drama|Thriller,24823,4.9
Race to Witch Mountain,2009,Adventure|Children|Fantasy|Sci-Fi|Thriller,47231,5.7
Hannah Montana: The Movie,2009,Comedy|Drama|Musical|Romance,34482,4.3
G.I. Joe: The Rise of Cobra,2009,Action|Adventure|Sci-Fi|Thriller,183800,5.8
12 Rounds,2009,Action|Thriller,24457,5.6
Max Manus,2008,Action|Drama|War,23654,7.3
Lost in Austen,2008,Drama|Fantasy|Romance|Sci-Fi,9155,7.5
Miss March,2009,Comedy,19250,5.0
I Love You, Beth Cooper,2009,Comedy|Romance,30092,5.3
Paper Heart,2009,Comedy|Documentary|Drama|Romance,7567,6.0
G-Force,2009,Action|Adventure|Children|Fantasy,35892,5.1
Christopher Columbus: The Discovery,1992,Adventure,2443,4.4
Tetro,2009,Drama|Mystery,11124,6.9
It Might Get Loud,2008,Documentary,11240,7.6
My Life in Ruins,2009,Comedy,16255,5.9
Troll 2,1990,Fantasy|Horror,26609,2.8
Taking Woodstock,2009,Comedy,26011,6.7
Halloween II,2009,Horror|Thriller,39987,4.9
Frequently Asked Questions About Time Travel,2009,Comedy|Sci-Fi,28572,7.1
Pandorum,2009,Horror|Sci-Fi|Thriller,130076,6.8
Jennifer's Body,2009,Comedy|Horror|Sci-Fi|Thriller,99183,5.1
Extract,2009,Comedy,39751,6.2
Gamer,2009,Action|Sci-Fi|Thriller,119266,5.8
Cloudy with a Chance of Meatballs,2009,Animation|Children|Fantasy|IMAX,169393,7.0
Food, Inc.,2008,Documentary,45811,7.8
Attack of the 50 Foot Woman,1958,Comedy|Sci-Fi,3734,5.0
Bright Star,2009,Drama|Romance,22780,7.0
City Island,2009,Comedy|Drama,28457,7.4
Metropia,2009,Animation|Sci-Fi,6592,6.3
Trick 'r Treat,2007,Comedy|Horror|Thriller,69181,6.8
Whip It,2009,Comedy|Drama,58495,6.9
Surrogates,2009,Action|Sci-Fi|Thriller,158065,6.3
Zombieland,2009,Action|Comedy|Horror,423925,7.7
Assassination of a High School President,2008,Comedy|Drama|Mystery,14585,6.3
Couples Retreat,2009,Comedy|Romance,88557,5.5
I Sell the Dead,2008,Comedy|Horror,9833,6.1
Where the Wild Things Are,2009,Adventure|Children|Drama|Fantasy|IMAX,92375,6.8
Legionnaire,1998,Action|Adventure|Drama|War,19924,5.4
Law Abiding Citizen,2009,Drama|Thriller,234737,7.4
Mary and Max,2009,Animation|Comedy|Drama,134929,8.1
Spread,2009,Drama|Romance,34410,5.9
Balance,1989,Animation|Drama|Mystery|Sci-Fi|Thriller,4029,8.0
Saw VI,2009,Crime|Horror|Mystery|Thriller,85460,6.0
Cirque du Freak: The Vampire's Assistant,2009,Action|Adventure|Comedy|Fantasy|Horror|Thriller,38122,5.9
Black Dynamite,2009,Action|Comedy,38921,7.4
Gentlemen Broncos,2009,Comedy,9761,6.2
Fantastic Mr. Fox,2009,Adventure|Animation|Children|Comedy|Crime,156778,7.8
Partly Cloudy,2009,Animation|Children|Comedy|Fantasy,16130,8.2
Derailed,2002,Action|Thriller,6496,3.9
Ninja Assassin,2009,Action|Crime|Drama|Thriller,61464,6.4
Garage,2007,Drama,2524,7.1
Shrink,2009,Drama,17142,6.7
Planet 51,2009,Adventure|Animation|Children|Comedy|Sci-Fi,44168,6.1
Invictus,2009,Drama,133507,7.4
Did You Hear About the Morgans?,2009,Comedy|Crime|Drama|Romance,31932,4.8
Alice,2009,Action|Adventure|Fantasy,8596,7.3
Avatar,2009,Action|Adventure|Sci-Fi|IMAX,965391,7.8
It's Complicated,2009,Comedy|Romance,74931,6.6
Sherlock Holmes,2009,Action|Crime|Mystery|Thriller,516835,7.6
Crazy Heart,2009,Drama|Romance,73969,7.3
Alvin and the Chipmunks: The Squeakquel,2009,Animation|Children|Comedy|Musical,35242,4.5
Sorority Babes in the Slimeball Bowl-O-Rama,1988,Comedy|Horror,2108,4.6
Pontypool,2008,Horror|Thriller,24835,6.7
Youth in Revolt,2009,Comedy|Drama|Romance,68119,6.5
Leap Year,2010,Comedy|Romance,78668,6.5
Staten Island,2009,Crime|Drama,4718,5.9
Blood: The Last Vampire,2009,Action|Horror|Thriller,13610,5.3
Bart Got a Room,2008,Comedy|Romance,3871,5.7
Ninja,2009,Action|Crime|Drama|Thriller,10491,5.5
3 Idiots,2009,Comedy|Drama|Romance,256619,8.4
Legion,2010,Action|Fantasy|Horror|Thriller,86405,5.2
Stan Helsing,2009,Comedy|Horror,10509,3.6
When in Rome,2010,Comedy|Romance,54300,5.6
Triangle,2009,Drama|Horror|Mystery|Thriller,78209,6.9
I Love You Phillip Morris,2009,Comedy|Drama|Romance,83209,6.6
Captain Newman, M.D.,1963,Comedy|Drama|War,1844,7.0
Shutter Island,2010,Drama|Mystery|Thriller,898401,8.1
Percy Jackson & the Olympians: The Lightning Thief,2010,Adventure|Fantasy,153720,5.9
Cop Out,2010,Action|Comedy|Crime,78523,5.6
Agora,2009,Adventure|Drama|Romance,57484,7.2
Mike Bassett: England Manager,2001,Comedy,4706,6.8
Green Zone,2010,Action|Drama|Thriller|War,117010,6.8
From Paris with Love,2010,Action|Crime,102829,6.5
Dorian Gray,2009,Drama|Horror|Sci-Fi,55011,6.3
Greenberg,2010,Comedy|Drama,32106,6.1
She's Out of My League,2010,Comedy,108427,6.4
Harry Brown,2009,Crime|Drama|Thriller,77817,7.2
Remember Me,2010,Drama|Romance,122498,7.2
Little Ashes,2008,Drama,7813,6.6
Our Family Wedding,2010,Comedy,6052,4.9
Leaves of Grass,2009,Comedy|Crime|Drama|Thriller,24966,6.5
Women in Trouble,2009,Comedy,5396,5.8
Repo Men,2010,Action|Sci-Fi|Thriller,92099,6.3
Case 39,2009,Horror|Thriller,66072,6.2
Hot Tub Time Machine,2010,Comedy|Sci-Fi,146646,6.4
How to Train Your Dragon,2010,Adventure|Animation|Children|Fantasy|IMAX,546154,8.1
Clash of the Titans,2010,Action|Adventure|Drama|Fantasy,243626,5.8
Kick-Ass,2010,Action|Comedy,469966,7.7
Date Night,2010,Action|Comedy|Romance,136609,6.3
American Drug War: The Last White Hope,2007,Crime|Documentary,1535,7.9
Wild China,2008,Documentary,2195,8.5
Death at a Funeral,2010,Comedy,38975,5.7
Valhalla Rising,2009,Action|Drama|War,47989,6.0
Diary of a Wimpy Kid,2010,Children|Comedy,35635,6.2
Disgrace,2008,Drama,4796,6.6
Exit Through the Gift Shop,2010,Comedy|Documentary,55428,8.0
Iron Man 2,2010,Action|Adventure|Sci-Fi|Thriller|IMAX,579338,7.0
MacGruber,2010,Action|Comedy,37968,5.5
Cargo,2009,Sci-Fi,16915,6.2
Four Lions,2010,Comedy|Drama,61920,7.3
St Trinian's 2: The Legend of Fritton's Gold,2009,Adventure|Comedy,6880,5.4
Robin Hood,2010,Action|Adventure|Drama|Romance|War,226558,6.7
Merantau,2009,Action|Drama,8322,6.8
Cemetery Junction,2010,Comedy|Drama|Romance,18430,6.9
Blue Valentine,2010,Drama|Romance,156851,7.4
Killers,2010,Action|Comedy,77516,5.4
Buried,2010,Mystery|Thriller,129590,7.0
Shake Hands with the Devil,2007,Drama|War,2882,7.7
Prince of Persia: The Sands of Time,2010,Action|Adventure|Fantasy|Romance|IMAX,239656,6.6
Please Give,2010,Comedy|Drama,10282,6.6
Sex and the City 2,2010,Comedy|Drama|Romance,64341,4.4
Get Him to the Greek,2010,Comedy,154875,6.4
Unthinkable,2010,Drama|Thriller,76928,7.1
Splice,2009,Horror|Sci-Fi|Thriller,83775,5.8
Letters to Juliet,2010,Drama|Romance,80645,6.6
Exam,2009,Mystery|Thriller,84658,6.9
Jonah Hex,2010,Action|Drama|Thriller|Western,48928,4.7
Toy Story 3,2010,Adventure|Animation|Children|Comedy|Fantasy|IMAX,612021,8.3
Winter's Bone,2010,Drama|Thriller,119512,7.2
TiMER,2009,Comedy|Drama|Fantasy|Romance,11302,6.6
Best Worst Movie,2009,Documentary,6677,7.3
Enter the Void,2009,Drama,52921,7.3
Predators,2010,Action|Sci-Fi|Thriller,184408,6.4
Despicable Me,2010,Animation|Children|Comedy|Crime,427150,7.7
Inception,2010,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1653028,8.8
Knight and Day,2010,Action|Comedy|Romance,159127,6.3
Cherrybomb,2009,Drama|Thriller,6505,6.0
Salt,2010,Action|Thriller,262295,6.4
Mr. Nobody,2009,Drama|Fantasy|Romance|Sci-Fi,176739,7.9
Dinner for Schmucks,2010,Comedy,85267,5.9
Ramona and Beezus,2010,Children|Comedy,14941,6.6
Paper Man,2009,Comedy|Drama,16527,6.6
Scott Pilgrim vs. the World,2010,Action|Comedy|Fantasy|Musical|Romance,306142,7.5
Get Low,2009,Comedy|Drama|Mystery,20115,7.1
Machete,2010,Action|Adventure|Comedy|Crime|Thriller,174552,6.6
Going the Distance,2010,Comedy|Romance,52785,6.3
Resident Evil: Afterlife,2010,Action|Horror|Sci-Fi|Thriller|IMAX,144971,5.9
Easy A,2010,Comedy|Romance,305254,7.1
Eat Pray Love,2010,Drama|Romance,70716,5.7
Howl,2010,Drama,11508,6.8
Wall Street: Money Never Sleeps,2010,Drama,89241,6.2
Legend of the Guardians: The Owls of Ga'Hoole,2010,Adventure|Animation|Fantasy|IMAX,70245,7.0
It's Kind of a Funny Story,2010,Comedy|Drama,116972,7.1
Middle Men,2009,Comedy|Crime|Drama,34183,6.6
Alice in Wonderland,1933,Adventure|Children|Fantasy,1587,6.5
Sintel,2010,Animation|Fantasy,3048,7.6
Secretariat,2010,Adventure|Drama,22480,7.2
Devil,2010,Horror|Mystery|Thriller,113748,6.2
You Again,2010,Comedy,43923,5.8
Life as We Know It,2010,Comedy|Romance,104933,6.6
Catfish,2010,Documentary|Mystery,37245,7.1
You Will Meet a Tall Dark Stranger,2010,Comedy|Romance,39424,6.3
Stone,2010,Drama|Thriller,36629,5.4
Inside Job,2010,Documentary,61590,8.3
Monsters,2010,Drama|Sci-Fi,80963,6.4
Never Let Me Go,2010,Drama|Romance|Sci-Fi,120871,7.2
Luck by Chance,2009,Drama,8153,7.1
Rubber,2010,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,28779,5.8
Jackass 3D,2010,Action|Comedy|Documentary,50664,7.0
Restrepo,2010,Documentary|War,18615,7.6
Waiting for 'Superman',2010,Documentary,10027,7.5
Paranormal Activity 2,2010,Horror|IMAX,88097,5.7
Hereafter,2010,Drama|Fantasy,83811,6.5
Due Date,2010,Comedy,288907,6.6
127 Hours,2010,Adventure|Drama|Thriller,302809,7.6
Megamind,2010,Action|Animation|Children|Comedy|Sci-Fi|IMAX,190379,7.3
Black Swan,2010,Drama|Thriller,601083,8.0
I Shot Jesse James,1949,Drama|Romance|Western,1603,6.9
Unstoppable,2010,Action|Drama|Thriller,162057,6.8
Morning Glory,2010,Comedy|Drama|Romance,63060,6.5
Somewhere,2010,Drama,38373,6.3
Biutiful,2010,Drama,75300,7.5
Harry Potter and the Deathly Hallows: Part 1,2010,Action|Adventure|Fantasy|IMAX,374837,7.7
Tangled,2010,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,330137,7.8
Casino Jack,2010,Comedy|Crime,15537,6.2
London Boulevard,2010,Crime|Romance,42810,6.2
Skyline,2010,Sci-Fi|Thriller,79577,4.4
Beastly,2011,Drama|Fantasy|Romance,68792,5.6
Hatchet II,2010,Comedy|Horror|Thriller,10247,5.5
All Good Things,2010,Drama|Mystery|Thriller,45790,6.3
True Grit,2010,Western,262595,7.6
How Do You Know,2010,Comedy|Drama|Romance,37932,5.4
Barney's Version,2010,Drama,22142,7.3
Trash Humpers,2009,Drama,3355,5.0
Faster,2010,Action|Crime|Drama,86086,6.5
Rabbit Hole,2010,Drama,43298,7.0
One Week,1920,Comedy,5386,8.2
Little Fockers,2010,Comedy,92568,5.5
Gulliver's Travels,2010,Adventure|Comedy|Fantasy,56804,4.9
Yogi Bear,2010,Children|Comedy,17693,4.6
Made in Dagenham,2010,Comedy|Drama,12016,7.2
Season of the Witch,2011,Adventure|Drama|Fantasy,80961,5.4
Amer,2009,Drama|Horror,4703,6.3
Cowboys & Aliens,2011,Action|Sci-Fi|Thriller|Western|IMAX,184726,6.0
Day & Night,2010,Animation|Children,13289,8.1
Marwencol,2010,Documentary,2607,7.6
Happy People: A Year in the Taiga,2010,Documentary,6229,7.8
I Spit on Your Grave,2010,Crime|Horror|Thriller,62588,6.3
It Happened on Fifth Avenue,1947,Comedy|Romance,2350,7.7
Zeitgeist: Moving Forward,2011,Documentary,16308,8.2
Cedar Rapids,2011,Comedy,33876,6.3
Gnomeo & Juliet,2011,Adventure|Animation|Children|Comedy|Fantasy|Romance,45741,6.0
Burke and Hare,2010,Comedy|Thriller,17376,6.2
Paul,2011,Adventure|Comedy|Sci-Fi,207118,7.0
Emma,2009,Comedy|Drama|Romance,12030,8.2
Drive Angry,2011,Action|Fantasy|Thriller,86046,5.4
Rango,2011,Action|Adventure|Animation|Children|Comedy|Western,200511,7.2
Take Me Home Tonight,2011,Comedy|Drama,46354,6.3
Hall Pass,2011,Comedy,108841,5.9
I Am Number Four,2011,Action|Sci-Fi|Thriller|IMAX,207158,6.1
Winnie the Pooh and the Honey Tree,1966,Animation|Children,2883,8.0
Mars Needs Moms,2011,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,18755,5.4
Winnie the Pooh and Tigger Too,1974,Animation|Children,1788,7.9
Hard Ticket to Hawaii,1987,Action|Comedy,2505,4.6
Just Go with It,2011,Comedy|Romance,187549,6.4
Cave of Forgotten Dreams,2010,Documentary,12911,7.4
Red Riding Hood,2011,Fantasy|Horror|Mystery|Thriller,97160,5.4
Big Mommas: Like Father, Like Son,2011,Comedy,21699,4.4
Source Code,2011,Action|Drama|Mystery|Sci-Fi|Thriller,420082,7.5
Jane Eyre,2011,Drama|Romance,69801,7.4
Sucker Punch,2011,Action|Fantasy|Thriller|IMAX,209381,6.1
Chalet Girl,2011,Comedy|Romance,20636,6.3
Senna,2010,Documentary,50116,8.6
Hobo with a Shotgun,2011,Action|Adventure|Crime|Thriller,39715,6.1
Win Win,2011,Comedy|Drama,50308,7.2
Diary of a Wimpy Kid: Rodrick Rules,2011,Comedy,21150,6.6
Henry's Crime,2010,Comedy|Crime,16652,6.0
Hop,2011,Animation|Children|Comedy,26311,5.5
Hanna,2011,Action|Adventure|Mystery|Thriller,167885,6.8
Daffy Duck's Quackbusters,1988,Animation|Children|Comedy|Horror,1796,7.2
American: The Bill Hicks Story,2009,Comedy|Documentary,4431,7.8
Scream 4,2011,Comedy|Horror|Mystery|Thriller,111421,6.2
Rio,2011,Adventure|Animation|Children|Comedy,178784,6.9
Melancholia,2011,Drama|Sci-Fi,141879,7.1
Thor,2011,Action|Adventure|Drama|Fantasy|IMAX,597270,7.0
Louis C.K.: Hilarious,2010,Comedy,8524,8.5
Mildred Pierce,2011,Drama,15705,7.7
Water for Elephants,2011,Drama|Romance,100901,6.9
African Cats,2011,Adventure|Documentary,5457,7.6
Kill the Irishman,2011,Action|Crime,38020,7.1
Idiots and Angels,2008,Animation|Drama|Fantasy,2725,7.1
Incendies,2010,Drama|Mystery|War,101345,8.2
Soul Surfer,2011,Action|Drama,38676,7.1
Something Borrowed,2011,Comedy|Drama|Romance,51403,5.9
Priest,2011,Action|Horror|Sci-Fi|Thriller,102900,5.7
Pirates of the Caribbean: On Stranger Tides,2011,Action|Adventure|Fantasy|IMAX,414326,6.6
Midnight in Paris,2011,Comedy|Fantasy|Romance,331832,7.7
Across the Hall,2009,Thriller,3711,6.0
Attack the Block,2011,Action|Comedy|Sci-Fi,88476,6.6
Kung Fu Panda 2,2011,Action|Adventure|Animation|Children|Comedy|IMAX,205944,7.3
Submarine,2010,Comedy|Drama|Romance,74119,7.3
American Grindhouse,2010,Documentary,1904,7.1
Everything Must Go,2010,Comedy|Drama,43647,6.4
Beginners,2010,Drama,79601,7.2
Super 8,2011,Mystery|Sci-Fi|Thriller|IMAX,305903,7.0
Bernie,1996,Comedy|Drama,2888,7.3
Green Lantern,2011,Action|Adventure|Sci-Fi,237741,5.6
Elektra Luxx,2010,Comedy,6232,5.1
Mr. Popper's Penguins,2011,Comedy,73897,6.0
Bad Teacher,2011,Comedy,171167,5.7
Transformers: Dark of the Moon,2011,Action|Adventure|Sci-Fi|War|IMAX,348266,6.3
Larry Crowne,2011,Comedy|Drama|Romance,54197,6.1
Your Highness,2011,Action|Adventure|Comedy|Fantasy,89650,5.5
Takers,2010,Action|Crime|Thriller,50191,6.2
Zookeeper,2011,Comedy,48679,5.2
Horrible Bosses,2011,Comedy|Crime,378107,6.9
Cars 2,2011,Adventure|Animation|Children|Comedy|IMAX,119432,6.2
Delhi Belly,2011,Comedy|Crime,21588,7.6
Monte Carlo,2011,Adventure|Comedy|Romance,36047,5.8
Harry Potter and the Deathly Hallows: Part 2,2011,Action|Adventure|Drama|Fantasy|Mystery|IMAX,618562,8.1
Captain America: The First Avenger,2011,Action|Adventure|Sci-Fi|Thriller|War,572492,6.9
Crazy, Stupid, Love.,2011,Comedy|Drama|Romance,409038,7.4
One Day,2011,Drama|Romance,117869,7.0
Winnie the Pooh,2011,Animation|Children|Comedy,17196,7.2
Friends with Benefits,2011,Comedy|Romance,3043,6.7
Blitz,2011,Action|Crime|Thriller,73267,6.2
Our Idiot Brother,2011,Comedy,78146,6.4
Rise of the Planet of the Apes,2011,Action|Drama|Sci-Fi|Thriller,445858,7.6
Terri,2011,Comedy,8931,6.5
30 Minutes or Less,2011,Action|Comedy|Crime,83073,6.1
Final Destination 5,2011,Horror|Thriller|IMAX,90949,5.9
Don't Be Afraid of the Dark,2010,Horror|Thriller,42818,5.6
Fright Night,2011,Comedy|Horror,90148,6.4
Another Earth,2011,Drama|Romance|Sci-Fi,80028,7.0
Hesher,2010,Drama,46468,7.1
Stake Land,2010,Horror,37105,6.5
Colombiana,2011,Action|Adventure|Drama|Thriller,81904,6.4
Conan the Barbarian,2011,Action|Adventure|Fantasy,86384,5.2
Walled In,2009,Horror|Thriller,5145,4.8
Birdemic: Shock and Terror,2010,Romance|Thriller,16894,1.8
Red State,2011,Action|Crime|Horror|Thriller,56761,6.2
Pearl Jam Twenty,2011,Documentary|Musical,7019,8.3
I Don't Know How She Does It,2011,Comedy,17591,4.9
Shark Night 3D,2011,Horror|Thriller,22050,4.0
Contagion,2011,Sci-Fi|Thriller|IMAX,191199,6.6
Moneyball,2011,Drama,305109,7.6
Neds,2010,Drama,7299,7.0
Tinker Tailor Soldier Spy,2011,Drama|Film-Noir|Thriller,162349,7.1
Warrior,2011,Drama,369802,8.2
Kill List,2011,Horror|Mystery|Thriller,29640,6.4
Killer Elite,2011,Action|Thriller,112178,6.5
Bellflower,2011,Action|Drama|Romance,7054,6.4
50/50,2011,Comedy|Drama,287608,7.7
Generation P,2011,Comedy|Drama|Sci-Fi,3058,6.8
BlinkyTM,2011,Horror|Sci-Fi,1840,7.0
Take Shelter,2011,Drama,77009,7.4
Real Steel,2011,Action|Drama|Sci-Fi|IMAX,270279,7.1
Footloose,2011,Comedy|Drama|Musical,40438,5.9
Beautiful Boy,2010,Drama,5784,6.6
Tyrannosaur,2011,Drama,26375,7.6
Martha Marcy May Marlene,2011,Drama|Thriller,43275,6.9
We Need to Talk About Kevin,2011,Drama|Thriller,110469,7.5
In Time,2011,Crime|Sci-Fi|Thriller,327425,6.7
Carnage,2011,Comedy|Drama,104582,7.2
Margin Call,2011,Drama|Thriller,100514,7.1
Paranormal Activity 3,2011,Horror,81597,5.8
Puncture,2011,Drama,20440,6.9
Johnny English Reborn,2011,Adventure|Comedy|Thriller,96666,6.3
This Must Be the Place,2011,Crime|Drama|Thriller,28430,6.7
Shame,2011,Drama,160333,7.2
What's Your Number?,2011,Comedy|Romance,64002,6.1
Miss Representation,2011,Documentary,3000,7.7
Puss in Boots,2011,Adventure|Animation|Comedy|Fantasy|IMAX,123808,6.7
Tower Heist,2011,Action|Comedy|Crime,117332,6.2
J. Edgar,2011,Drama,109877,6.6
Tomboy,2011,Drama,14408,7.4
George Harrison: Living in the Material World,2011,Documentary,7971,8.1
Hugo,2011,Children|Drama|Mystery,266903,7.5
Immortals,2011,Action|Drama|Fantasy,146055,6.0
Into the Abyss,2011,Documentary,13936,7.3
Like Crazy,2011,Drama|Romance,52116,6.7
War Horse,2011,Drama|War,126737,7.2
Lifted,2006,Animation|Comedy|Sci-Fi,14678,7.9
Bunraku,2010,Action|Drama|Fantasy,17571,6.2
Play the Game,2009,Comedy|Romance,2344,6.5
Happy Feet Two,2011,Animation|Children|Comedy|IMAX,35383,5.9
Arthur Christmas,2011,Animation|Children|Comedy|Drama,40559,7.1
Violet & Daisy,2011,Action|Drama,10176,6.1
Bullet to the Head,2012,Action|Crime|Film-Noir,42174,5.7
The Hunger Games,2012,Action|Adventure|Drama|Sci-Fi|Thriller,754986,7.2
